Price,Open,High,Low,Close,Volume,Change (%)
Ticker,3008.TW,3008.TW,3008.TW,3008.TW,3008.TW,
Date,,,,,,
2023-08-30,1935.1607439523718,1949.2176016566264,1907.0470285438628,1944.531982421875,795776,2.4691362789596605
2023-08-31,1930.4749976181402,1949.2174733231707,1911.7325219131098,1921.103759765625,637335,-1.2048257816295038
2023-09-01,1930.47509765625,1939.8463359943871,1916.4182401490443,1930.47509765625,266625,0.4878100853734413
2023-09-04,1939.8462690873578,1967.9599831321023,1935.1606500799005,1958.5887451171875,366536,1.4563071802930594
2023-09-05,2014.8163109618579,2066.358123567859,1996.0738336505847,2028.8731689453125,1309162,3.5885238288714705
2023-09-06,2042.929944308299,2047.6155634466206,1986.7025146484375,1986.7025146484375,647486,-2.07852590010823
2023-09-07,1953.9031708205955,1977.331266393984,1935.1606943618847,1939.8463134765625,525311,-2.3584910587464814
2023-09-08,1916.4180997372873,1916.4180997372873,1860.190673828125,1860.190673828125,1044760,-4.106286106020429
2023-09-11,1869.5620614624022,1907.0470150756835,1869.5620614624022,1874.2476806640625,630350,0.7556755892668354
2023-09-12,1888.3044272818217,1930.4749976181402,1883.618808355564,1921.103759765625,565060,2.499993975447312
2023-09-13,1916.4182810440252,1921.1039003130816,1878.9333268915748,1888.3045654296875,661507,-1.7073098821033472
2023-09-14,1902.361360559141,1953.9031708205955,1897.6757414444633,1939.8463134765625,559740,2.729525151317236
2023-09-15,1949.217529296875,1953.9031483576848,1921.1038149320163,1949.217529296875,744542,0.4830906322427886
2023-09-18,1935.1606772959656,2010.1305824696592,1930.4750582226097,1972.6456298828125,1096456,1.201923347897882
2023-09-19,2005.444918428309,2056.986727079504,1986.7024425551472,1991.3880615234375,981612,0.9501165012460122
2023-09-20,2010.1306053289081,2019.5018435821898,1953.9031758092183,1963.2744140625,591878,-1.4117613740955215
2023-09-21,1953.9032437599312,1977.331340207892,1930.4751473119704,1935.1607666015625,492270,-1.431977479030222
2023-09-22,1921.1038419227327,1967.9600331891409,1911.732603669451,1963.2744140625,414852,1.4527809754178334
2023-09-25,2005.4450456486193,2028.87314197629,1986.7025685864826,2014.8162841796875,640636,2.6253013714234053
2023-09-26,2014.8161563648898,2056.986727079504,1986.7024425551472,1991.3880615234375,1008136,-1.162796967654478
2023-09-27,1991.3881061762359,2000.7593443229475,1953.903153589389,1972.6456298828125,551264,-0.9411742493970143
2023-09-28,1972.6456841998136,2000.7593994140625,1958.588826592689,2000.7593994140625,627169,1.4251809400211535
2023-10-02,2010.1304931640625,2033.5585874899841,1986.702398838141,2010.1304931640625,752345,0.4683768449492032
2023-10-03,1996.0735867224007,2028.8729179596232,1996.0735867224007,2005.44482421875,586180,-0.2331027244871553
2023-10-04,1991.3881008441633,1991.3881008441633,1935.1606721144458,1949.217529296875,681347,-2.8037318326012417
2023-10-05,1967.9600380951504,2000.759372063403,1963.2744189568286,1986.7025146484375,544494,1.9230786091424257
2023-10-06,2052.301125266335,2052.301125266335,1958.5887451171875,1958.5887451171875,980054,-1.4150970929950657
